"ENG18440_Disraeli" "ENG18450_Disraeli" "ENG18471_Bronte" "ENG18481_Dickens" "ENG18530_Dickens" "ENG18570_Bronte" "ENG18650_Trollope" "ENG18742_Trollope" "ENG18952_Wells" "ENG19090_Wells" "ENG19120_Wells"
"memories" 0.000624083377539239 0.00250028128164419 0.000837044229417082 0.000279296842269901 0 0.00222382832045366 0 0 0 0.0202309215184752 0.00924745529846162
"mustn" 0 0 0.00753339806475374 0.00195507789588931 0.00165599470081696 0 0.00279223015422418 0 0 0.00578026329099291 0.00792639025582425
"paying" 0.00249633351015696 0.00375042192246628 0.00334817691766833 0.00223437473815921 0.00303599028483109 0.00222382832045366 0.00341272574405177 0.00478869867113612 0 0.00216759873412234 0
"philosophy" 0.00936125066308859 0.00187521096123314 0 0.00139648421134951 0.00137999558401413 0.00111191416022683 0.00155123897456899 0 0 0.00361266455687057 0.00792639025582425
"proceeding" 0.00374450026523544 0.00187521096123314 0.00502226537650249 0.00391015579177862 0.00358798851843674 0.00111191416022683 0.000930743384741393 0.00239434933556806 0.00607607242678333 0.000722532911374113 0.000660532521318687
"rage" 0.000624083377539239 0.00312535160205523 0.00837044229417082 0.00391015579177862 0.00165599470081696 0.00111191416022683 0.00155123897456899 0 0 0.00216759873412234 0.00396319512791212
"recollection" 0.00436858364277467 0.00125014064082209 0.00251113268825125 0.00698242105674753 0.00220799293442261 0.00555957080113415 0 0 0 0 0.000660532521318687
"ringing" 0.00249633351015696 0.00187521096123314 0.00251113268825125 0.00391015579177862 0.00386398763523957 0.00111191416022683 0.000620495589827595 0.0119717466778403 0.00303803621339166 0 0.00264213008527475
"rock" 0 0 0 0.00139648421134951 0.00220799293442261 0.00333574248068049 0.00155123897456899 0 0.00911410864017499 0.00289013164549645 0.0151922479903298
"romantic" 0.00499266702031391 0.00125014064082209 0.000837044229417082 0.00195507789588931 0.00193199381761978 0.00333574248068049 0.00124099117965519 0 0 0.00939292784786347 0.00396319512791212
"scenes" 0.00686491715293163 0.0106261954469878 0.000837044229417082 0.00223437473815921 0.0011039964672113 0.00222382832045366 0.00155123897456899 0 0 0.00144506582274823 0.000660532521318687
"serene" 0.00499266702031391 0.0081259141653436 0 0.00307226526496891 0.00193199381761978 0.00333574248068049 0.000310247794913798 0 0 0.00289013164549645 0.00264213008527475
"sole" 0.00249633351015696 0.00125014064082209 0.00334817691766833 0.00251367158042911 0.00358798851843674 0.00778339912158781 0.00155123897456899 0.00239434933556806 0.00607607242678333 0.00216759873412234 0.000660532521318687
"strangers" 0.0031204168876962 0.00937605480616569 0 0.00335156210723882 0.0011039964672113 0.00555957080113415 0.00155123897456899 0.00718304800670418 0 0.00144506582274823 0
"toast" 0.0031204168876962 0.00187521096123314 0.00167408845883416 0.00474804631858832 0.00220799293442261 0.00111191416022683 0.00372297353896557 0.00478869867113612 0 0 0.000660532521318687
"tower" 0.000624083377539239 0.00625070320411046 0 0.00167578105361941 0.00165599470081696 0.00111191416022683 0.00124099117965519 0 0 0.00578026329099291 0.00990798781978031
"track" 0 0.000625070320411046 0 0.00474804631858832 0.00248399205122544 0.00778339912158781 0.00186148676948279 0.0143660960134084 0 0.00144506582274823 0.00198159756395606
"wept" 0.0031204168876962 0.00187521096123314 0.010044530753005 0.00391015579177862 0.00220799293442261 0.00111191416022683 0.000620495589827595 0.00239434933556806 0 0.00216759873412234 0.00132106504263737
"wit" 0.00499266702031391 0.00312535160205523 0.00418522114708541 0.00251367158042911 0.00137999558401413 0.00222382832045366 0.00155123897456899 0 0.00303803621339166 0.00361266455687057 0.00396319512791212
"accounts" 0.0031204168876962 0.00500056256328837 0 0.000558593684539803 0.00496798410245087 0.00333574248068049 0.00279223015422418 0.00478869867113612 0 0.000722532911374113 0.00132106504263737
"admirable" 0.00561675039785315 0.00250028128164419 0.000837044229417082 0.00223437473815921 0.000827997350408479 0 0.000620495589827595 0 0 0.00578026329099291 0.00990798781978031
"associated" 0.000624083377539239 0.00312535160205523 0.000837044229417082 0.00391015579177862 0.00358798851843674 0.00111191416022683 0.000620495589827595 0 0.00303803621339166 0.00289013164549645 0.0052842601705495
"bells" 0.00249633351015696 0.000625070320411046 0.00251113268825125 0.00698242105674753 0.00248399205122544 0.00555957080113415 0.000310247794913798 0 0.00303803621339166 0 0.000660532521318687
"bundle" 0 0.000625070320411046 0.00418522114708541 0.00279296842269901 0.00745197615367631 0.00111191416022683 0.000310247794913798 0 0 0.000722532911374113 0.00264213008527475
"calculated" 0.00624083377539239 0.00250028128164419 0.00167408845883416 0.00195507789588931 0.00331198940163391 0.00333574248068049 0.000930743384741393 0.00478869867113612 0.00303803621339166 0 0.00396319512791212
"celebrated" 0.0174743345710987 0.00437549224287732 0 0.00139648421134951 0.00165599470081696 0 0.000620495589827595 0 0 0 0.00132106504263737
"cheerfully" 0 0.00187521096123314 0.00167408845883416 0.00251367158042911 0.00441598586884522 0.00222382832045366 0.000310247794913798 0 0.00911410864017499 0.00578026329099291 0.00396319512791212
"closer" 0 0.000625070320411046 0.00418522114708541 0.00558593684539803 0.00220799293442261 0.00111191416022683 0.00279223015422418 0 0.00303803621339166 0.00144506582274823 0.00198159756395606
"community" 0.00873716728554935 0.00875098448575465 0 0.000837890526809704 0.00137999558401413 0.00111191416022683 0 0 0 0.00578026329099291 0.00330266260659344
"connection" 0.00436858364277467 0.00500056256328837 0.00251113268825125 0.000558593684539803 0.00193199381761978 0.00778339912158781 0.00403322133387937 0 0 0.00216759873412234 0
"dined" 0.00624083377539239 0.00312535160205523 0 0.00111718736907961 0.0011039964672113 0.00222382832045366 0.00496396471862076 0.00239434933556806 0.00303803621339166 0.00216759873412234 0.00264213008527475
"encouragement" 0.00249633351015696 0.00125014064082209 0 0.00474804631858832 0.00386398763523957 0.00111191416022683 0.00248198235931038 0 0 0.000722532911374113 0.00198159756395606
"energies" 0.00998533404062783 0.00875098448575465 0.000837044229417082 0.00111718736907961 0.000551998233605652 0.00111191416022683 0.00155123897456899 0 0 0.00216759873412234 0.00264213008527475
"exist" 0.00811308390801011 0.00625070320411046 0.00334817691766833 0.000558593684539803 0.000827997350408479 0.00222382832045366 0.00124099117965519 0 0.00607607242678333 0.00289013164549645 0.00396319512791212
"fifteen" 0.00374450026523544 0.00250028128164419 0.00251113268825125 0.000837890526809704 0.00220799293442261 0.00555957080113415 0.00279223015422418 0.00239434933556806 0.00607607242678333 0.00433519746824468 0.00198159756395606
"fill" 0.00124816675507848 0.00312535160205523 0.000837044229417082 0.00251367158042911 0.00165599470081696 0.00111191416022683 0.00217173456439658 0.00718304800670418 0.00303803621339166 0.00505773037961879 0.0052842601705495
"fish" 0.00124816675507848 0.00187521096123314 0 0.00195507789588931 0.00358798851843674 0.00222382832045366 0.00155123897456899 0.00239434933556806 0.00303803621339166 0.00433519746824468 0.00660532521318687
"follows" 0.000624083377539239 0.000625070320411046 0.00167408845883416 0.00279296842269901 0.00579598145285935 0.00333574248068049 0.00279223015422418 0.00239434933556806 0.00303803621339166 0.000722532911374113 0
"folly" 0 0 0.00585930960591958 0.00111718736907961 0.00220799293442261 0.00667148496136098 0.00403322133387937 0 0.0151901810669583 0.00144506582274823 0.00330266260659344
"gazing" 0.00124816675507848 0.00250028128164419 0.00502226537650249 0.00726171789901743 0.000827997350408479 0.00444765664090732 0.00124099117965519 0 0 0 0.000660532521318687
"glorious" 0.00436858364277467 0.00250028128164419 0.00167408845883416 0.00167578105361941 0.00193199381761978 0.00778339912158781 0.00155123897456899 0 0 0.00289013164549645 0.0052842601705495
"glow" 0 0 0.00334817691766833 0.00223437473815921 0.00165599470081696 0.00667148496136098 0.00124099117965519 0.00239434933556806 0.00607607242678333 0.00505773037961879 0.00792639025582425
"grove" 0.00124816675507848 0 0 0.00139648421134951 0 0.00444765664090732 0 0 0 0.0281787835435904 0
"independent" 0.00998533404062783 0.00562563288369942 0.00167408845883416 0.00139648421134951 0.000827997350408479 0.00555957080113415 0.000620495589827595 0 0 0.00505773037961879 0.000660532521318687
"intend" 0 0.000625070320411046 0.00334817691766833 0.00139648421134951 0.00303599028483109 0.00111191416022683 0.00775619487284494 0 0.00303803621339166 0.00144506582274823 0
"interfere" 0.0031204168876962 0.00625070320411046 0.00251113268825125 0.000837890526809704 0.000827997350408479 0.00111191416022683 0.00620495589827595 0.00239434933556806 0 0 0.00264213008527475
"laboratory" 0 0 0 0 0 0 0 0 0.0577226880544416 0.00361266455687057 0.0171738455542859
"landscape" 0.00499266702031391 0.00312535160205523 0.00334817691766833 0.00195507789588931 0.00303599028483109 0.00111191416022683 0.000310247794913798 0 0.00911410864017499 0.00433519746824468 0.00264213008527475
"lean" 0.000624083377539239 0.00187521096123314 0.00251113268825125 0.00251367158042911 0.00386398763523957 0.00111191416022683 0.000930743384741393 0 0.00607607242678333 0.00578026329099291 0.00396319512791212
"lee" 0.000624083377539239 0 0 0 0 0 0 0 0 0 0.0323660935446157
"ministers" 0.0112335007957063 0.00937605480616569 0 0.000279296842269901 0 0 0.00372297353896557 0.00239434933556806 0 0.000722532911374113 0.00132106504263737
"mission" 0.00561675039785315 0.00687577352452151 0 0.000837890526809704 0.0052439832192537 0.00111191416022683 0.000930743384741393 0 0 0.000722532911374113 0.00198159756395606
"natured" 0.00624083377539239 0.00250028128164419 0.00418522114708541 0.00167578105361941 0.00137999558401413 0.00111191416022683 0.00589470810336216 0 0 0 0
"norwich" 0 0 0 0 0 0 0.0155123897456899 0 0 0 0
"obscure" 0.00811308390801011 0.00875098448575465 0.00167408845883416 0.00195507789588931 0 0.00667148496136098 0 0 0.00303803621339166 0.000722532911374113 0.00396319512791212
"officer" 0.00187225013261772 0.00312535160205523 0 0.00139648421134951 0.00800397438728196 0 0.00124099117965519 0.00239434933556806 0 0.00216759873412234 0
"ormsby" 0.0237151683464911 0.00750084384493255 0 0 0 0 0 0 0 0 0
"per" 0.00436858364277467 0.00750084384493255 0.000837044229417082 0.00139648421134951 0.0011039964672113 0.00778339912158781 0.000310247794913798 0 0 0.00867039493648936 0.000660532521318687
"protection" 0.000624083377539239 0.00500056256328837 0 0.00251367158042911 0.00303599028483109 0.00333574248068049 0.00341272574405177 0.00478869867113612 0.00607607242678333 0.000722532911374113 0.00132106504263737
"pursuit" 0.00374450026523544 0.00375042192246628 0.000837044229417082 0.00251367158042911 0.00386398763523957 0.00111191416022683 0.00124099117965519 0.00239434933556806 0.00303803621339166 0.00289013164549645 0.00198159756395606
"quarters" 0.0031204168876962 0.00562563288369942 0.000837044229417082 0.00251367158042911 0.00193199381761978 0.00444765664090732 0.00155123897456899 0.00239434933556806 0.00303803621339166 0.00361266455687057 0.00198159756395606
"regularly" 0.00187225013261772 0.00625070320411046 0.00167408845883416 0.00446874947631842 0.00441598586884522 0.00111191416022683 0.000310247794913798 0 0 0.000722532911374113 0
"remarks" 0.00249633351015696 0 0.00167408845883416 0.00279296842269901 0.00441598586884522 0.00222382832045366 0.00155123897456899 0 0.00303803621339166 0.00144506582274823 0.0052842601705495
"repeating" 0.00124816675507848 0.00125014064082209 0.00334817691766833 0.00335156210723882 0.0052439832192537 0.00111191416022683 0.000930743384741393 0 0 0.00289013164549645 0.00198159756395606
"rosa" 0 0 0 0 0.0135239567233385 0 0 0 0 0 0.000660532521318687
"series" 0.00436858364277467 0.00312535160205523 0.00167408845883416 0.00139648421134951 0.00165599470081696 0.00222382832045366 0.000310247794913798 0 0.00607607242678333 0.00794786202511524 0.00594479269186818
"signs" 0.000624083377539239 0.00125014064082209 0.00502226537650249 0.00111718736907961 0.00358798851843674 0.00333574248068049 0.00248198235931038 0.00239434933556806 0.01822821728035 0.00216759873412234 0.00198159756395606
"stationer" 0 0 0 0 0.0135239567233385 0 0 0 0 0.000722532911374113 0
"vacant" 0.000624083377539239 0.00625070320411046 0.00585930960591958 0.00279296842269901 0.00220799293442261 0.0100072274420415 0.000310247794913798 0 0.00303803621339166 0.000722532911374113 0.00132106504263737
"absurd" 0.00249633351015696 0.00125014064082209 0.00334817691766833 0.00111718736907961 0.00303599028483109 0.00555957080113415 0.000930743384741393 0.00239434933556806 0.00303803621339166 0.00433519746824468 0.0052842601705495
"applied" 0.00499266702031391 0.00125014064082209 0.00418522114708541 0.00446874947631842 0.00220799293442261 0.00444765664090732 0.00155123897456899 0 0 0.000722532911374113 0
"boxes" 0.00187225013261772 0.00250028128164419 0.000837044229417082 0.00335156210723882 0.00386398763523957 0 0.00186148676948279 0 0 0.00505773037961879 0.00132106504263737
"burden" 0.000624083377539239 0 0.00502226537650249 0.00335156210723882 0.00220799293442261 0.00555957080113415 0.00310247794913798 0.00718304800670418 0 0.00216759873412234 0.000660532521318687
"cheap" 0.00124816675507848 0.00187521096123314 0.000837044229417082 0.00167578105361941 0.00165599470081696 0.00222382832045366 0.00186148676948279 0.00239434933556806 0 0.00578026329099291 0.00924745529846162
"coal" 0.00124816675507848 0.00625070320411046 0.00502226537650249 0.00251367158042911 0.00193199381761978 0.00444765664090732 0 0 0.00303803621339166 0.00433519746824468 0.00264213008527475
"commission" 0.0031204168876962 0.00375042192246628 0 0.00279296842269901 0.00358798851843674 0.00222382832045366 0.00186148676948279 0 0 0.00505773037961879 0
"compliments" 0.00374450026523544 0.00125014064082209 0 0.00474804631858832 0.00413998675204239 0.00667148496136098 0.000620495589827595 0 0 0 0.000660532521318687
"composure" 0.00187225013261772 0.00187521096123314 0.00167408845883416 0.00502734316085822 0.00358798851843674 0.00667148496136098 0.00124099117965519 0 0 0 0
"concerning" 0 0.000625070320411046 0.0125556634412562 0.00223437473815921 0.00551998233605652 0.00555957080113415 0 0 0 0 0
"continue" 0.00124816675507848 0.00437549224287732 0.010044530753005 0.00167578105361941 0.00220799293442261 0.00555957080113415 0.00155123897456899 0.00239434933556806 0 0.000722532911374113 0.00132106504263737
"disgrace" 0 0.00187521096123314 0.00167408845883416 0.00167578105361941 0.00441598586884522 0.00111191416022683 0.00558446030844836 0 0 0.00144506582274823 0.000660532521318687
"doubted" 0.00374450026523544 0.00125014064082209 0.00167408845883416 0.00139648421134951 0.00303599028483109 0.00111191416022683 0.00403322133387937 0.00478869867113612 0.00303803621339166 0.00433519746824468 0
"fain" 0.00187225013261772 0.00375042192246628 0.00669635383533666 0.00307226526496891 0.0011039964672113 0.00667148496136098 0.00310247794913798 0.00239434933556806 0 0 0
"flames" 0.000624083377539239 0.00250028128164419 0.00167408845883416 0.000279296842269901 0.000275999116802826 0.00111191416022683 0.000620495589827595 0.0646474320603376 0.0121521448535667 0.00144506582274823 0.00264213008527475
"harold" 0 0.0181270392919203 0 0 0.00551998233605652 0 0 0 0 0 0
"heap" 0 0.000625070320411046 0.00251113268825125 0.00446874947631842 0.00248399205122544 0 0.00124099117965519 0.00957739734227224 0.0121521448535667 0.00216759873412234 0.00330266260659344
"heavens" 0.0031204168876962 0.00187521096123314 0.000837044229417082 0.000279296842269901 0.000827997350408479 0.00111191416022683 0.00589470810336216 0.00718304800670418 0.00607607242678333 0.00433519746824468 0.00330266260659344
"indicated" 0.00624083377539239 0.00625070320411046 0 0.000837890526809704 0.000551998233605652 0.00444765664090732 0.00186148676948279 0 0.00607607242678333 0.00216759873412234 0.00594479269186818
"inform" 0.0031204168876962 0.00187521096123314 0.0125556634412562 0.00335156210723882 0.00331198940163391 0 0.000310247794913798 0.00239434933556806 0 0 0
"intentions" 0.00374450026523544 0.000625070320411046 0.000837044229417082 0.00251367158042911 0.00469198498564805 0.00444765664090732 0.000930743384741393 0 0 0.00144506582274823 0.00396319512791212
"marrying" 0.00249633351015696 0.00125014064082209 0.00334817691766833 0 0.00165599470081696 0.00555957080113415 0.00682545148810355 0 0 0.00216759873412234 0.00198159756395606
"missed" 0.00374450026523544 0.00187521096123314 0.00251113268825125 0.00195507789588931 0.00220799293442261 0.00111191416022683 0.000930743384741393 0 0.00911410864017499 0.00216759873412234 0.00792639025582425
"mountains" 0.00124816675507848 0.00125014064082209 0 0.000837890526809704 0.00193199381761978 0.00111191416022683 0.00651520369318975 0 0 0.000722532911374113 0.00792639025582425
"neighbours" 0.0031204168876962 0.0081259141653436 0.00334817691766833 0.00195507789588931 0.00303599028483109 0.00222382832045366 0.000620495589827595 0.00239434933556806 0 0.00216759873412234 0.000660532521318687
"noon" 0.0031204168876962 0.00625070320411046 0.00334817691766833 0.00251367158042911 0.00220799293442261 0.00333574248068049 0.000930743384741393 0.00957739734227224 0.00303803621339166 0 0.00132106504263737
"parents" 0.00436858364277467 0.00187521096123314 0.00251113268825125 0.00167578105361941 0.00303599028483109 0.00778339912158781 0 0 0.00303803621339166 0.00289013164549645 0.00462372764923081
"pillow" 0 0.000625070320411046 0.00920748652358791 0.00530664000312812 0.00275999116802826 0.00333574248068049 0.000620495589827595 0.00239434933556806 0 0.00144506582274823 0
"politeness" 0.00187225013261772 0 0.00251113268825125 0.00474804631858832 0.00386398763523957 0.00667148496136098 0.000310247794913798 0 0 0.000722532911374113 0.00264213008527475
"pot" 0.000624083377539239 0.000625070320411046 0.00251113268825125 0.00363085894950872 0.00331198940163391 0.00333574248068049 0.00186148676948279 0.00478869867113612 0 0.00361266455687057 0.00198159756395606
"previously" 0.00561675039785315 0.00375042192246628 0.00334817691766833 0.00391015579177862 0.00193199381761978 0.00555957080113415 0.000310247794913798 0 0.00303803621339166 0.000722532911374113 0.000660532521318687
"prime" 0.00686491715293163 0.00687577352452151 0.00334817691766833 0.00195507789588931 0.000275999116802826 0.00111191416022683 0.00279223015422418 0.00478869867113612 0.00303803621339166 0 0.00132106504263737
"restored" 0.00249633351015696 0.00375042192246628 0.00585930960591958 0.00279296842269901 0.00331198940163391 0.00444765664090732 0.000930743384741393 0.00239434933556806 0 0.000722532911374113 0.000660532521318687
"settlement" 0.00811308390801011 0.00687577352452151 0 0.00139648421134951 0.00331198940163391 0 0.00155123897456899 0 0 0.000722532911374113 0.00132106504263737
"sons" 0.00436858364277467 0.00875098448575465 0 0.000837890526809704 0.0011039964672113 0 0.000930743384741393 0.0143660960134084 0.00303803621339166 0.00505773037961879 0.00264213008527475
"stronger" 0.00374450026523544 0 0.00334817691766833 0.00391015579177862 0.00248399205122544 0 0.00372297353896557 0 0 0.00216759873412234 0.000660532521318687
"tombe" 0 0 0 0 0 0 0.0152021419507761 0 0 0 0
"warning" 0 0.00125014064082209 0.00753339806475374 0.00530664000312812 0.00358798851843674 0.00222382832045366 0 0.00239434933556806 0.00303803621339166 0.000722532911374113 0.000660532521318687
"wilderness" 0.0031204168876962 0.00125014064082209 0.00334817691766833 0.00111718736907961 0.00137999558401413 0 0 0.00478869867113612 0.00303803621339166 0.00433519746824468 0.0132106504263737
"yah" 0 0 0.0393410787826029 0.000279296842269901 0 0 0 0 0 0.000722532911374113 0
"affections" 0.00998533404062783 0.00250028128164419 0.00251113268825125 0.00195507789588931 0.000827997350408479 0.00778339912158781 0.000930743384741393 0 0 0.00216759873412234 0.00132106504263737
"ahead" 0 0 0 0.00195507789588931 0.000827997350408479 0.00111191416022683 0.00124099117965519 0.0143660960134084 0.00607607242678333 0.00578026329099291 0.0112290528624177
"amazement" 0.000624083377539239 0.000625070320411046 0.00251113268825125 0.00502734316085822 0.00193199381761978 0.00333574248068049 0.000620495589827595 0 0.00607607242678333 0.00216759873412234 0.0052842601705495
"animated" 0.00624083377539239 0.00375042192246628 0.00334817691766833 0.00139648421134951 0.00137999558401413 0.0100072274420415 0.000310247794913798 0 0.00911410864017499 0.000722532911374113 0.00264213008527475
"apt" 0.00748900053047087 0.00312535160205523 0.000837044229417082 0.00111718736907961 0.00137999558401413 0.00111191416022683 0.00279223015422418 0.00718304800670418 0 0.000722532911374113 0.00462372764923081
"arrange" 0 0.00125014064082209 0.00837044229417082 0.00223437473815921 0.00248399205122544 0 0.00248198235931038 0 0.00303803621339166 0.00289013164549645 0.00396319512791212
"bench" 0.00187225013261772 0.00250028128164419 0.00418522114708541 0.00111718736907961 0.00469198498564805 0.00333574248068049 0.00186148676948279 0 0.0121521448535667 0.000722532911374113 0.000660532521318687
"complain" 0.0031204168876962 0.00437549224287732 0.00251113268825125 0.00363085894950872 0.00193199381761978 0.00111191416022683 0.00310247794913798 0.00239434933556806 0 0 0.000660532521318687
"conceived" 0.00187225013261772 0.00375042192246628 0.000837044229417082 0.00391015579177862 0.000551998233605652 0.00778339912158781 0.000620495589827595 0 0.00303803621339166 0.00505773037961879 0.00330266260659344
"curtain" 0.00499266702031391 0.00250028128164419 0.00251113268825125 0.00111718736907961 0.00358798851843674 0.00444765664090732 0.000310247794913798 0 0.00607607242678333 0.00216759873412234 0.00396319512791212
"description" 0.00187225013261772 0.00500056256328837 0.000837044229417082 0.00363085894950872 0.00358798851843674 0.00222382832045366 0.00124099117965519 0 0 0.00144506582274823 0.00132106504263737
"dinners" 0.00998533404062783 0.00187521096123314 0 0.000837890526809704 0.000551998233605652 0.00111191416022683 0.00155123897456899 0 0 0.00361266455687057 0.00858692277714293
"displayed" 0 0.00187521096123314 0.00167408845883416 0.00139648421134951 0.000827997350408479 0.00111191416022683 0.00186148676948279 0 0.0121521448535667 0.00578026329099291 0.010568520341099
"divine" 0.00748900053047087 0.0100011251265767 0.00334817691766833 0.00111718736907961 0.000551998233605652 0.00333574248068049 0.000310247794913798 0 0 0.00289013164549645 0.00132106504263737
"existed" 0.00686491715293163 0.0081259141653436 0.000837044229417082 0.00139648421134951 0 0.00222382832045366 0.00310247794913798 0.00239434933556806 0 0.00216759873412234 0.00132106504263737
"existing" 0.00748900053047087 0.00187521096123314 0 0.00251367158042911 0.0011039964672113 0 0.00403322133387937 0 0.00607607242678333 0.00289013164549645 0.000660532521318687
"finish" 0.00124816675507848 0.00187521096123314 0.00585930960591958 0.00167578105361941 0.00220799293442261 0.00444765664090732 0.00155123897456899 0 0.00303803621339166 0.00361266455687057 0.00462372764923081
"frequent" 0.00624083377539239 0.00375042192246628 0.00251113268825125 0.00195507789588931 0.00193199381761978 0.00333574248068049 0 0 0.00303803621339166 0.00433519746824468 0.00330266260659344
"glittering" 0.00499266702031391 0.00625070320411046 0.00167408845883416 0.00111718736907961 0.00165599470081696 0.00444765664090732 0 0 0.00607607242678333 0.00144506582274823 0.00660532521318687
"growth" 0.00187225013261772 0.00125014064082209 0.000837044229417082 0.00139648421134951 0.00303599028483109 0.00555957080113415 0.000310247794913798 0.00478869867113612 0 0.00722532911374113 0.0052842601705495
"holy" 0.00436858364277467 0.0206273205735645 0 0.000558593684539803 0.000275999116802826 0 0.000310247794913798 0 0 0.00144506582274823 0.00132106504263737
"horrible" 0 0 0.00167408845883416 0.00111718736907961 0.00358798851843674 0.00111191416022683 0.00124099117965519 0.00239434933556806 0.0243042897071333 0.00578026329099291 0.00462372764923081
"humble" 0.00249633351015696 0.00375042192246628 0 0.00474804631858832 0.00248399205122544 0.00333574248068049 0.00186148676948279 0 0 0.00144506582274823 0.000660532521318687
"infant" 0 0.00625070320411046 0.00251113268825125 0.00391015579177862 0.00469198498564805 0 0.000310247794913798 0 0 0.00144506582274823 0.000660532521318687
"injustice" 0 0.000625070320411046 0.00251113268825125 0.00195507789588931 0.00386398763523957 0.00778339912158781 0.00279223015422418 0.00239434933556806 0 0.00144506582274823 0.00264213008527475
"interposed" 0.000624083377539239 0.000625070320411046 0.00585930960591958 0.00782031158355724 0.00220799293442261 0.00333574248068049 0 0 0 0 0
"inward" 0.00187225013261772 0 0.00334817691766833 0.00139648421134951 0.00248399205122544 0.0189025407238561 0.00248198235931038 0.00239434933556806 0 0 0.000660532521318687
"keys" 0 0.00125014064082209 0.00251113268825125 0.00307226526496891 0.00745197615367631 0 0.000620495589827595 0 0 0.000722532911374113 0.00132106504263737
"legal" 0.0031204168876962 0.00437549224287732 0.00251113268825125 0.000837890526809704 0.00689997792007066 0 0.000310247794913798 0.00239434933556806 0 0.000722532911374113 0.00132106504263737
"mankind" 0.00124816675507848 0.00187521096123314 0 0.00167578105361941 0.00496798410245087 0 0 0 0.0151901810669583 0.00216759873412234 0.00726585773450556
"masters" 0.00436858364277467 0.0100011251265767 0.00167408845883416 0.00111718736907961 0.00137999558401413 0.0100072274420415 0.000310247794913798 0.00718304800670418 0.00303803621339166 0 0
"mercury" 0 0 0 0 0.0113159637889159 0 0.00155123897456899 0 0.00607607242678333 0 0
"neighbouring" 0.00187225013261772 0.00625070320411046 0 0.00418945263404852 0.00248399205122544 0.00667148496136098 0.00124099117965519 0 0 0 0.000660532521318687
"occasioned" 0.00748900053047087 0.00562563288369942 0.00334817691766833 0.00335156210723882 0.0011039964672113 0.00222382832045366 0.000930743384741393 0 0 0 0.00132106504263737
"owner" 0.00124816675507848 0.00187521096123314 0.010044530753005 0.00391015579177862 0.000827997350408479 0.00222382832045366 0.00279223015422418 0.00239434933556806 0 0.00144506582274823 0
"peer" 0.00686491715293163 0.0168768986510982 0.000837044229417082 0 0.000275999116802826 0.00111191416022683 0.000930743384741393 0 0 0.00289013164549645 0
"pet" 0.000624083377539239 0 0.00669635383533666 0.00446874947631842 0.00441598586884522 0 0.00124099117965519 0 0 0.00144506582274823 0.000660532521318687
"petty" 0.00499266702031391 0.00937605480616569 0 0 0.000551998233605652 0.00111191416022683 0.000310247794913798 0 0.00303803621339166 0.00578026329099291 0.00792639025582425
"phrases" 0.00811308390801011 0.00312535160205523 0 0 0.000275999116802826 0.0111191416022683 0.000620495589827595 0 0 0.00505773037961879 0.00660532521318687
"priory" 0 0 0 0 0 0 0.0148918941558623 0 0 0 0
"recognition" 0.00436858364277467 0.00187521096123314 0.00167408845883416 0.00642382737220773 0.00137999558401413 0.00333574248068049 0 0 0.00303803621339166 0.00144506582274823 0.00132106504263737
"responsible" 0.00499266702031391 0.00250028128164419 0.000837044229417082 0.000837890526809704 0.00386398763523957 0 0.000930743384741393 0.00478869867113612 0 0.00361266455687057 0.0052842601705495
"rocks" 0 0.00187521096123314 0.00167408845883416 0.000558593684539803 0.000827997350408479 0 0.00403322133387937 0 0.00911410864017499 0.00216759873412234 0.0125501179050551
"roman" 0.00686491715293163 0.00625070320411046 0 0.00139648421134951 0.00386398763523957 0.00111191416022683 0.00124099117965519 0 0 0.000722532911374113 0.00132106504263737
"romance" 0.00499266702031391 0 0.00167408845883416 0.000837890526809704 0.000551998233605652 0.00222382832045366 0.00434346912879317 0 0 0.0101154607592376 0.00198159756395606
"satisfactory" 0.00561675039785315 0.00187521096123314 0.000837044229417082 0.00195507789588931 0.00358798851843674 0.00111191416022683 0.00279223015422418 0 0 0 0.00330266260659344
"satisfy" 0.00374450026523544 0.00562563288369942 0.00251113268825125 0.000837890526809704 0.00248399205122544 0.00111191416022683 0.00217173456439658 0.00239434933556806 0.00607607242678333 0.00144506582274823 0.00330266260659344
"score" 0 0.00187521096123314 0.00167408845883416 0.00307226526496891 0.00193199381761978 0.00333574248068049 0.00186148676948279 0.00239434933556806 0.00911410864017499 0.00144506582274823 0.00660532521318687
"secretary" 0.0124816675507848 0.0112512657673988 0 0.000279296842269901 0.000827997350408479 0 0.000930743384741393 0 0 0.00144506582274823 0.000660532521318687
"secrets" 0.00249633351015696 0.00500056256328837 0.00251113268825125 0.00111718736907961 0.00413998675204239 0 0.00248198235931038 0 0 0.00289013164549645 0.00132106504263737
"shapes" 0.00249633351015696 0 0 0.00418945263404852 0.00358798851843674 0 0.000930743384741393 0 0.00911410864017499 0.00289013164549645 0.00396319512791212
"smiles" 0.00187225013261772 0.00312535160205523 0.00251113268825125 0.00251367158042911 0.00193199381761978 0.00667148496136098 0.00248198235931038 0 0.00303803621339166 0.00216759873412234 0.00198159756395606
"song" 0.00748900053047087 0.00250028128164419 0.00334817691766833 0.00279296842269901 0.00193199381761978 0.00222382832045366 0.00186148676948279 0 0 0.000722532911374113 0.00132106504263737
